"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"282","Southeast","FL","mid-year","all_sports","participants","all",2018,"all",946537,"NONE",NA
"283","Southeast","FL","mid-year","all_sports","participants","all",2019,"all",982555.400000006,"NONE",NA
"284","Southeast","FL","mid-year","all_sports","participants - recruited","all",2015,"all",299142.335392515,"NONE",NA
"285","Southeast","FL","mid-year","all_sports","participants - recruited","all",2016,"all",311992.498977579,"NONE",NA
"286","Southeast","FL","mid-year","all_sports","participants - recruited","all",2017,"all",324842.662562648,"NONE",NA
"287","Southeast","FL","mid-year","all_sports","participants - recruited","all",2018,"all",337692.826147712,"NONE",NA
"288","Southeast","FL","mid-year","all_sports","participants - recruited","all",2019,"all",350542.989732781,"NONE",NA
"289","Southeast","FL","mid-year","all_sports","participants","gender",2010,"female",133405,"NONE",NA
"290","Southeast","FL","mid-year","all_sports","participants","gender",2011,"female",163928,"NONE",NA
"291","Southeast","FL","mid-year","all_sports","participants","gender",2012,"female",165728,"NONE",NA
"292","Southeast","FL","mid-year","all_sports","participants","gender",2013,"female",175477,"NONE",NA
"293","Southeast","FL","mid-year","all_sports","participants","gender",2014,"female",183186,"NONE",NA
"294","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2014,"female",78306,"NONE",NA
"295","Southeast","FL","mid-year","fish","participants","gender",2010,"female",132213,"NONE",NA
"296","Southeast","FL","mid-year","fish","participants","gender",2011,"female",162789,"NONE",NA
"297","Southeast","FL","mid-year","fish","participants","gender",2012,"female",164552,"NONE",NA
"298","Southeast","FL","mid-year","fish","participants","gender",2013,"female",174291,"NONE",NA
"299","Southeast","FL","mid-year","fish","participants","gender",2014,"female",181872,"NONE",NA
"300","Southeast","FL","mid-year","fish","participants - recruited","gender",2014,"female",78415,"NONE",NA
"301","Southeast","FL","mid-year","hunt","participants","gender",2010,"female",5169,"NONE",NA
"302","Southeast","FL","mid-year","hunt","participants","gender",2011,"female",5374,"NONE",NA
"303","Southeast","FL","mid-year","hunt","participants","gender",2012,"female",5482,"NONE",NA
"304","Southeast","FL","mid-year","hunt","participants","gender",2013,"female",6518,"NONE",NA
"305","Southeast","FL","mid-year","hunt","participants","gender",2014,"female",6795,"NONE",NA
"306","Southeast","FL","mid-year","hunt","participants - recruited","gender",2014,"female",2747,"NONE",NA
"307","Southeast","FL","mid-year","hunt","participants","gender",2015,"female",7186.40000000014,"NONE",NA
"308","Southeast","FL","mid-year","hunt","participants","gender",2016,"female",7626.00000000012,"NONE",NA
"309","Southeast","FL","mid-year","hunt","participants","gender",2017,"female",8065.60000000009,"NONE",NA
"310","Southeast","FL","mid-year","hunt","participants","gender",2018,"female",8505.20000000007,"NONE",NA
"311","Southeast","FL","mid-year","hunt","participants","gender",2019,"female",8944.79999999993,"NONE",NA
"312","Southeast","FL","mid-year","hunt","participants - recruited","gender",2015,"female",2905.23043414281,"NONE",NA
"313","Southeast","FL","mid-year","hunt","participants - recruited","gender",2016,"female",3082.94657836649,"NONE",NA
"314","Southeast","FL","mid-year","hunt","participants - recruited","gender",2017,"female",3260.66272259018,"NONE",NA
"315","Southeast","FL","mid-year","hunt","participants - recruited","gender",2018,"female",3438.37886681386,"NONE",NA
"316","Southeast","FL","mid-year","hunt","participants - recruited","gender",2019,"female",3616.0950110375,"NONE",NA
"317","Southeast","FL","mid-year","fish","participants","gender",2015,"female",196389.400000002,"NONE",NA
"318","Southeast","FL","mid-year","fish","participants","gender",2016,"female",207471.400000002,"NONE",NA
"319","Southeast","FL","mid-year","fish","participants","gender",2017,"female",218553.400000002,"NONE",NA
"320","Southeast","FL","mid-year","fish","participants","gender",2018,"female",229635.399999999,"NONE",NA
"321","Southeast","FL","mid-year","fish","participants","gender",2019,"female",240717.399999999,"NONE",NA
"322","Southeast","FL","mid-year","fish","participants - recruited","gender",2015,"female",84674.2478281438,"NONE",NA
"323","Southeast","FL","mid-year","fish","participants - recruited","gender",2016,"female",89452.3061878694,"NONE",NA
"324","Southeast","FL","mid-year","fish","participants - recruited","gender",2017,"female",94230.3645475949,"NONE",NA
"325","Southeast","FL","mid-year","fish","participants - recruited","gender",2018,"female",99008.4229073188,"NONE",NA
"326","Southeast","FL","mid-year","fish","participants - recruited","gender",2019,"female",103786.481267044,"NONE",NA
"327","Southeast","FL","mid-year","all_sports","participants","gender",2015,"female",197678.100000005,"NONE",NA
"328","Southeast","FL","mid-year","all_sports","participants","gender",2016,"female",208789.200000007,"NONE",NA
"329","Southeast","FL","mid-year","all_sports","participants","gender",2017,"female",219900.300000004,"NONE",NA
"330","Southeast","FL","mid-year","all_sports","participants","gender",2018,"female",231011.400000006,"NONE",NA
"331","Southeast","FL","mid-year","all_sports","participants","gender",2019,"female",242122.500000004,"NONE",NA
"332","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2015,"female",84500.8968949615,"NONE",NA
"333","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2016,"female",89250.5273066748,"NONE",NA
"334","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2017,"female",94000.1577183865,"NONE",NA
"335","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2018,"female",98749.7881300998,"NONE",NA
"336","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2019,"female",103499.418541812,"NONE",NA
"337","Southeast","FL","mid-year","all_sports","participants","gender",2010,"male",502093,"NONE",NA
"338","Southeast","FL","mid-year","all_sports","participants","gender",2011,"male",558730,"NONE",NA
"339","Southeast","FL","mid-year","all_sports","participants","gender",2012,"male",565180,"NONE",NA
"340","Southeast","FL","mid-year","all_sports","participants","gender",2013,"male",596823,"NONE",NA
"341","Southeast","FL","mid-year","all_sports","participants","gender",2014,"male",607583,"NONE",NA
"342","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2014,"male",203814,"NONE",NA
"343","Southeast","FL","mid-year","fish","participants","gender",2010,"male",489847,"NONE",NA
"344","Southeast","FL","mid-year","fish","participants","gender",2011,"male",547703,"NONE",NA
"345","Southeast","FL","mid-year","fish","participants","gender",2012,"male",554367,"NONE",NA
"346","Southeast","FL","mid-year","fish","participants","gender",2013,"male",586040,"NONE",NA
"347","Southeast","FL","mid-year","fish","participants","gender",2014,"male",596817,"NONE",NA
"348","Southeast","FL","mid-year","fish","participants - recruited","gender",2014,"male",204111,"NONE",NA
"349","Southeast","FL","mid-year","hunt","participants","gender",2010,"male",66767,"NONE",NA
"350","Southeast","FL","mid-year","hunt","participants","gender",2011,"male",66374,"NONE",NA
"351","Southeast","FL","mid-year","hunt","participants","gender",2012,"male",65174,"NONE",NA
"352","Southeast","FL","mid-year","hunt","participants","gender",2013,"male",69619,"NONE",NA
"353","Southeast","FL","mid-year","hunt","participants","gender",2014,"male",68351,"NONE",NA
"354","Southeast","FL","mid-year","hunt","participants - recruited","gender",2014,"male",17714,"NONE",NA
"355","Southeast","FL","mid-year","hunt","participants","gender",2015,"male",69180.8999999999,"NONE",NA
"356","Southeast","FL","mid-year","hunt","participants","gender",2016,"male",69822.2,"NONE",NA
"357","Southeast","FL","mid-year","hunt","participants","gender",2017,"male",70463.4999999998,"NONE",NA
"358","Southeast","FL","mid-year","hunt","participants","gender",2018,"male",71104.7999999996,"NONE",NA
"359","Southeast","FL","mid-year","hunt","participants","gender",2019,"male",71746.0999999996,"NONE",NA
"360","Southeast","FL","mid-year","hunt","participants - recruited","gender",2015,"male",17929.0787640268,"NONE",NA
"361","Southeast","FL","mid-year","hunt","participants - recruited","gender",2016,"male",18095.2795248058,"NONE",NA
"362","Southeast","FL","mid-year","hunt","participants - recruited","gender",2017,"male",18261.4802855846,"NONE",NA
"363","Southeast","FL","mid-year","hunt","participants - recruited","gender",2018,"male",18427.6810463635,"NONE",NA
"364","Southeast","FL","mid-year","hunt","participants - recruited","gender",2019,"male",18593.8818071424,"NONE",NA
"365","Southeast","FL","mid-year","fish","participants","gender",2015,"male",630637.899999999,"NONE",NA
"366","Southeast","FL","mid-year","fish","participants","gender",2016,"male",655865.599999994,"NONE",NA
"367","Southeast","FL","mid-year","fish","participants","gender",2017,"male",681093.299999997,"NONE",NA
"368","Southeast","FL","mid-year","fish","participants","gender",2018,"male",706320.999999993,"NONE",NA
"369","Southeast","FL","mid-year","fish","participants","gender",2019,"male",731548.699999996,"NONE",NA
"370","Southeast","FL","mid-year","fish","participants - recruited","gender",2015,"male",215677.724339119,"NONE",NA
"371","Southeast","FL","mid-year","fish","participants - recruited","gender",2016,"male",224305.580239167,"NONE",NA
"372","Southeast","FL","mid-year","fish","participants - recruited","gender",2017,"male",232933.436139218,"NONE",NA
"373","Southeast","FL","mid-year","fish","participants - recruited","gender",2018,"male",241561.292039266,"NONE",NA
"374","Southeast","FL","mid-year","fish","participants - recruited","gender",2019,"male",250189.147939317,"NONE",NA
"375","Southeast","FL","mid-year","all_sports","participants","gender",2015,"male",640803.700000003,"NONE",NA
"376","Southeast","FL","mid-year","all_sports","participants","gender",2016,"male",665711.000000007,"NONE",NA
"377","Southeast","FL","mid-year","all_sports","participants","gender",2017,"male",690618.300000004,"NONE",NA
"378","Southeast","FL","mid-year","all_sports","participants","gender",2018,"male",715525.600000001,"NONE",NA
"379","Southeast","FL","mid-year","all_sports","participants","gender",2019,"male",740432.899999999,"NONE",NA
"380","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2015,"male",214957.899269401,"NONE",NA
"381","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2016,"male",223313.064641377,"NONE",NA
"382","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2017,"male",231668.230013349,"NONE",NA
"383","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2018,"male",240023.395385322,"NONE",NA
"384","Southeast","FL","mid-year","all_sports","participants - recruited","gender",2019,"male",248378.560757295,"NONE",NA
"385","Southeast","FL","mid-year","all_sports","participants","residency",2010,"nonresident",180257,"NONE",NA
"386","Southeast","FL","mid-year","all_sports","participants","residency",2011,"nonresident",200326,"NONE",NA
"387","Southeast","FL","mid-year","all_sports","participants","residency",2012,"nonresident",215066,"NONE",NA
"388","Southeast","FL","mid-year","all_sports","participants","residency",2013,"nonresident",252096,"NONE",NA
"389","Southeast","FL","mid-year","all_sports","participants","residency",2014,"nonresident",262294,"NONE",NA
"390","Southeast","FL","mid-year","all_sports","participants","residency",2015,"nonresident",266253,"NONE",NA
"391","Southeast","FL","mid-year","all_sports","participants","residency",2016,"nonresident",291483,"NONE",NA
"392","Southeast","FL","mid-year","all_sports","participants","residency",2017,"nonresident",300782,"NONE",NA
"393","Southeast","FL","mid-year","all_sports","participants","residency",2018,"nonresident",301001,"NONE",NA
"394","Southeast","FL","mid-year","all_sports","participants","residency",2019,"nonresident",315796,"NONE",NA
"395","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2014,"nonresident",131580,"NONE",NA
"396","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2015,"nonresident",129915,"NONE",NA
"397","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2016,"nonresident",137918,"NONE",NA
"398","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2017,"nonresident",137714,"NONE",NA
"399","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2018,"nonresident",134430,"NONE",NA
"400","Southeast","FL","mid-year","all_sports","participants - recruited","residency",2019,"nonresident",142259,"NONE",NA
"401","Southeast","FL","mid-year","fish","participants","residency",2010,"nonresident",177360,"NONE",NA
"402","Southeast","FL","mid-year","fish","participants","residency",2011,"nonresident",197577,"NONE",NA
"403","Southeast","FL","mid-year","fish","participants","residency",2012,"nonresident",212273,"NONE",NA
"404","Southeast","FL","mid-year","fish","participants","residency",2013,"nonresident",248886,"NONE",NA
"405","Southeast","FL","mid-year","fish","participants","residency",2014,"nonresident",258832,"NONE",NA
"406","Southeast","FL","mid-year","fish","participants","residency",2015,"nonresident",263045,"NONE",NA
"407","Southeast","FL","mid-year","fish","participants","residency",2016,"nonresident",287901,"NONE",NA
"408","Southeast","FL","mid-year","fish","participants","residency",2017,"nonresident",297228,"NONE",NA
"409","Southeast","FL","mid-year","fish","participants","residency",2018,"nonresident",297247,"NONE",NA
"410","Southeast","FL","mid-year","fish","participants","residency",2019,"nonresident",311491,"NONE",NA
"411","Southeast","FL","mid-year","fish","participants - recruited","residency",2014,"nonresident",130260,"NONE",NA
"412","Southeast","FL","mid-year","fish","participants - recruited","residency",2015,"nonresident",128746,"NONE",NA
"413","Southeast","FL","mid-year","fish","participants - recruited","residency",2016,"nonresident",136600,"NONE",NA
"414","Southeast","FL","mid-year","fish","participants - recruited","residency",2017,"nonresident",136511,"NONE",NA
"415","Southeast","FL","mid-year","fish","participants - recruited","residency",2018,"nonresident",133097,"NONE",NA
"416","Southeast","FL","mid-year","fish","participants - recruited","residency",2019,"nonresident",140746,"NONE",NA
"417","Southeast","FL","mid-year","hunt","participants","residency",2010,"nonresident",3955,"NONE",NA
"418","Southeast","FL","mid-year","hunt","participants","residency",2011,"nonresident",3925,"NONE",NA
