"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"290","Southeast","FL","full-year","all_sports","participants","age",2015,"55-64",393678.916426599,"NONE",NA
"291","Southeast","FL","full-year","all_sports","participants","age",2016,"55-64",401319.836216988,"NONE",NA
"292","Southeast","FL","full-year","all_sports","participants","age",2017,"55-64",400371.447595056,"NONE",NA
"293","Southeast","FL","full-year","all_sports","participants","age",2018,"55-64",404801.991729368,"NONE",NA
"294","Southeast","FL","full-year","all_sports","participants - recruited","age",2014,"55-64",90769.1271582873,"NONE",NA
"295","Southeast","FL","full-year","all_sports","participants - recruited","age",2015,"55-64",108726.873307853,"NONE",NA
"296","Southeast","FL","full-year","all_sports","participants - recruited","age",2016,"55-64",93314.3788092359,"NONE",NA
"297","Southeast","FL","full-year","all_sports","participants - recruited","age",2017,"55-64",89930.8763823057,"NONE",NA
"298","Southeast","FL","full-year","all_sports","participants - recruited","age",2018,"55-64",87639.2365579694,"NONE",NA
"299","Southeast","FL","full-year","fish","churn","age",2010,"55-64",0.50084434557,"NONE",NA
"300","Southeast","FL","full-year","fish","churn","age",2011,"55-64",0.50271388872,"NONE",NA
"301","Southeast","FL","full-year","fish","churn","age",2012,"55-64",0.51383985822,"NONE",NA
"302","Southeast","FL","full-year","fish","churn","age",2013,"55-64",0.4944338161,"NONE",NA
"303","Southeast","FL","full-year","fish","churn","age",2014,"55-64",0.5035648,"NONE",NA
"304","Southeast","FL","full-year","fish","churn","age",2015,"55-64",0.48323849542,"NONE",NA
"305","Southeast","FL","full-year","fish","churn","age",2017,"55-64",0.47713315818,"NONE",NA
"306","Southeast","FL","full-year","fish","churn","age",2018,"55-64",0.46446081032,"NONE",NA
"307","Southeast","FL","full-year","fish","participants","age",2010,"55-64",259952.1959621,"NONE",NA
"308","Southeast","FL","full-year","fish","participants","age",2011,"55-64",285994.37009693,"NONE",NA
"309","Southeast","FL","full-year","fish","participants","age",2012,"55-64",295761.833331178,"NONE",NA
"310","Southeast","FL","full-year","fish","participants","age",2013,"55-64",324079.657385178,"NONE",NA
"311","Southeast","FL","full-year","fish","participants","age",2014,"55-64",339314.755879309,"NONE",NA
"312","Southeast","FL","full-year","fish","participants","age",2015,"55-64",387553.114692566,"NONE",NA
"313","Southeast","FL","full-year","fish","participants","age",2016,"55-64",395369.457199933,"NONE",NA
"314","Southeast","FL","full-year","fish","participants","age",2017,"55-64",394457.230844735,"NONE",NA
"315","Southeast","FL","full-year","fish","participants","age",2018,"55-64",398964.306163107,"NONE",NA
"316","Southeast","FL","full-year","fish","participants - recruited","age",2014,"55-64",90476.0969524447,"NONE",NA
"317","Southeast","FL","full-year","fish","participants - recruited","age",2015,"55-64",108836.368005099,"NONE",NA
"318","Southeast","FL","full-year","fish","participants - recruited","age",2016,"55-64",93164.6432391108,"NONE",NA
"319","Southeast","FL","full-year","fish","participants - recruited","age",2017,"55-64",89814.4836091314,"NONE",NA
"320","Southeast","FL","full-year","fish","participants - recruited","age",2018,"55-64",87363.6687356632,"NONE",NA
"321","Southeast","FL","full-year","hunt","churn","age",2010,"55-64",0.3494124499,"NONE",NA
"322","Southeast","FL","full-year","hunt","churn","age",2011,"55-64",0.35732125612,"NONE",NA
"323","Southeast","FL","full-year","hunt","churn","age",2012,"55-64",0.36890981623,"NONE",NA
"324","Southeast","FL","full-year","hunt","churn","age",2013,"55-64",0.35297720752,"NONE",NA
"325","Southeast","FL","full-year","hunt","churn","age",2014,"55-64",0.36757997765,"NONE",NA
"326","Southeast","FL","full-year","hunt","churn","age",2015,"55-64",0.35587250764,"NONE",NA
"327","Southeast","FL","full-year","hunt","churn","age",2017,"55-64",0.38626317064,"NONE",NA
"328","Southeast","FL","full-year","hunt","churn","age",2018,"55-64",0.32877266976,"NONE",NA
"329","Southeast","FL","full-year","hunt","participants","age",2010,"55-64",30959.1083984984,"NONE",NA
"330","Southeast","FL","full-year","hunt","participants","age",2011,"55-64",31659.6073737947,"NONE",NA
"331","Southeast","FL","full-year","hunt","participants","age",2012,"55-64",32124.2929445366,"NONE",NA
"332","Southeast","FL","full-year","hunt","participants","age",2013,"55-64",34286.9574048846,"NONE",NA
"333","Southeast","FL","full-year","hunt","participants","age",2014,"55-64",35647.7270188666,"NONE",NA
"334","Southeast","FL","full-year","hunt","participants - recruited","age",2014,"55-64",6860.71299810247,"NONE",NA
"335","Southeast","FL","full-year","all_sports","churn","age",2016,"55-64",0.47453618218,"NONE",NA
"336","Southeast","FL","full-year","fish","churn","age",2016,"55-64",0.4801858268,"NONE",NA
"337","Southeast","FL","full-year","hunt","churn","age",2016,"55-64",0.37106783914,"NONE",NA
"338","Southeast","FL","full-year","hunt","participants","age",2015,"55-64",36293.3762666802,"NONE",NA
"339","Southeast","FL","full-year","hunt","participants","age",2016,"55-64",37389.4613325838,"NONE",NA
"340","Southeast","FL","full-year","hunt","participants","age",2017,"55-64",38485.5463984879,"NONE",NA
"341","Southeast","FL","full-year","hunt","participants","age",2018,"55-64",39581.6314643915,"NONE",NA
"342","Southeast","FL","full-year","hunt","participants - recruited","age",2015,"55-64",6984.97377311192,"NONE",NA
"343","Southeast","FL","full-year","hunt","participants - recruited","age",2016,"55-64",7195.92481228171,"NONE",NA
"344","Southeast","FL","full-year","hunt","participants - recruited","age",2017,"55-64",7406.87585145159,"NONE",NA
"345","Southeast","FL","full-year","hunt","participants - recruited","age",2018,"55-64",7617.82689062138,"NONE",NA
"346","Southeast","FL","full-year","all_sports","churn","all",2010,"all",0.53555818616,"NONE",NA
"347","Southeast","FL","full-year","all_sports","churn","all",2011,"all",0.54026822253,"NONE",NA
"348","Southeast","FL","full-year","all_sports","churn","all",2012,"all",0.55222625011,"NONE",NA
"349","Southeast","FL","full-year","all_sports","churn","all",2013,"all",0.53621782476,"NONE",NA
"350","Southeast","FL","full-year","all_sports","churn","all",2014,"all",0.54925062114,"NONE",NA
"351","Southeast","FL","full-year","all_sports","churn","all",2015,"all",0.53772385646,"NONE",NA
"352","Southeast","FL","full-year","all_sports","churn","all",2017,"all",0.53316168664,"NONE",NA
"353","Southeast","FL","full-year","all_sports","churn","all",2018,"all",0.52361741926,"NONE",NA
"354","Southeast","FL","full-year","all_sports","participants","all",2010,"all",1262832,"NONE",NA
"355","Southeast","FL","full-year","all_sports","participants","all",2011,"all",1380101,"NONE",NA
"356","Southeast","FL","full-year","all_sports","participants","all",2012,"all",1403991,"NONE",NA
"357","Southeast","FL","full-year","all_sports","participants","all",2013,"all",1522194,"NONE",NA
"358","Southeast","FL","full-year","all_sports","participants","all",2014,"all",1569365,"NONE",NA
"359","Southeast","FL","full-year","all_sports","participants","all",2015,"all",1673464,"NONE",NA
"360","Southeast","FL","full-year","all_sports","participants","all",2016,"all",1670874,"NONE",NA
"361","Southeast","FL","full-year","all_sports","participants","all",2017,"all",1654605,"NONE",NA
"362","Southeast","FL","full-year","all_sports","participants","all",2018,"all",1643359,"NONE",NA
"363","Southeast","FL","full-year","all_sports","participants - recruited","all",2014,"all",522148,"NONE",NA
"364","Southeast","FL","full-year","all_sports","participants - recruited","all",2015,"all",553313,"NONE",NA
"365","Southeast","FL","full-year","all_sports","participants - recruited","all",2016,"all",516265,"NONE",NA
"366","Southeast","FL","full-year","all_sports","participants - recruited","all",2017,"all",494744,"NONE",NA
"367","Southeast","FL","full-year","all_sports","participants - recruited","all",2018,"all",476234,"NONE",NA
"368","Southeast","FL","full-year","fish","churn","all",2010,"all",0.55800907571,"NONE",NA
"369","Southeast","FL","full-year","fish","churn","all",2011,"all",0.55941468843,"NONE",NA
"370","Southeast","FL","full-year","fish","churn","all",2012,"all",0.56936426355,"NONE",NA
"371","Southeast","FL","full-year","fish","churn","all",2013,"all",0.55156516355,"NONE",NA
"372","Southeast","FL","full-year","fish","churn","all",2014,"all",0.56311593341,"NONE",NA
"373","Southeast","FL","full-year","fish","churn","all",2015,"all",0.54982545795,"NONE",NA
"374","Southeast","FL","full-year","fish","churn","all",2017,"all",0.54333844528,"NONE",NA
"375","Southeast","FL","full-year","fish","churn","all",2018,"all",0.53299398101,"NONE",NA
"376","Southeast","FL","full-year","fish","participants","all",2010,"all",1215011,"NONE",NA
"377","Southeast","FL","full-year","fish","participants","all",2011,"all",1335695,"NONE",NA
"378","Southeast","FL","full-year","fish","participants","all",2012,"all",1359794,"NONE",NA
"379","Southeast","FL","full-year","fish","participants","all",2013,"all",1479056,"NONE",NA
"380","Southeast","FL","full-year","fish","participants","all",2014,"all",1528285,"NONE",NA
"381","Southeast","FL","full-year","fish","participants","all",2015,"all",1636096,"NONE",NA
"382","Southeast","FL","full-year","fish","participants","all",2016,"all",1635384,"NONE",NA
"383","Southeast","FL","full-year","fish","participants","all",2017,"all",1620538,"NONE",NA
"384","Southeast","FL","full-year","fish","participants","all",2018,"all",1610136,"NONE",NA
"385","Southeast","FL","full-year","fish","participants - recruited","all",2014,"all",520471,"NONE",NA
"386","Southeast","FL","full-year","fish","participants - recruited","all",2015,"all",552551,"NONE",NA
"387","Southeast","FL","full-year","fish","participants - recruited","all",2016,"all",514990,"NONE",NA
"388","Southeast","FL","full-year","fish","participants - recruited","all",2017,"all",493566,"NONE",NA
"389","Southeast","FL","full-year","fish","participants - recruited","all",2018,"all",474633,"NONE",NA
"390","Southeast","FL","full-year","hunt","churn","all",2010,"all",0.37493907194,"NONE",NA
"391","Southeast","FL","full-year","hunt","churn","all",2011,"all",0.38490524953,"NONE",NA
"392","Southeast","FL","full-year","hunt","churn","all",2012,"all",0.39269211803,"NONE",NA
"393","Southeast","FL","full-year","hunt","churn","all",2013,"all",0.38070836746,"NONE",NA
"394","Southeast","FL","full-year","hunt","churn","all",2014,"all",0.3970171497,"NONE",NA
"395","Southeast","FL","full-year","hunt","churn","all",2015,"all",0.38615937519,"NONE",NA
"396","Southeast","FL","full-year","hunt","churn","all",2017,"all",0.38821081892,"NONE",NA
"397","Southeast","FL","full-year","hunt","churn","all",2018,"all",0.35290189987,"NONE",NA
"398","Southeast","FL","full-year","hunt","participants","all",2010,"all",165329,"NONE",NA
"399","Southeast","FL","full-year","hunt","participants","all",2011,"all",164261,"NONE",NA
"400","Southeast","FL","full-year","hunt","participants","all",2012,"all",166072,"NONE",NA
"401","Southeast","FL","full-year","hunt","participants","all",2013,"all",177146,"NONE",NA
"402","Southeast","FL","full-year","hunt","participants","all",2014,"all",178359,"NONE",NA
"403","Southeast","FL","full-year","hunt","participants - recruited","all",2014,"all",43693,"NONE",NA
"404","Southeast","FL","full-year","all_sports","churn","all",2016,"all",0.53544277155,"NONE",NA
"405","Southeast","FL","full-year","fish","churn","all",2016,"all",0.546581951615,"NONE",NA
"406","Southeast","FL","full-year","hunt","churn","all",2016,"all",0.387185097055,"NONE",NA
"407","Southeast","FL","full-year","hunt","participants","all",2015,"all",180057.533333335,"NONE",NA
"408","Southeast","FL","full-year","hunt","participants","all",2016,"all",183155.161904764,"NONE",NA
"409","Southeast","FL","full-year","hunt","participants","all",2017,"all",186252.790476193,"NONE",NA
"410","Southeast","FL","full-year","hunt","participants","all",2018,"all",189350.419047622,"NONE",NA
"411","Southeast","FL","full-year","hunt","participants - recruited","all",2015,"all",44109.0934796305,"NONE",NA
"412","Southeast","FL","full-year","hunt","participants - recruited","all",2016,"all",44867.9264242616,"NONE",NA
"413","Southeast","FL","full-year","hunt","participants - recruited","all",2017,"all",45626.7593688925,"NONE",NA
"414","Southeast","FL","full-year","hunt","participants - recruited","all",2018,"all",46385.5923135236,"NONE",NA
"415","Southeast","FL","full-year","all_sports","churn","gender",2010,"female",0.61958059747,"NONE",NA
"416","Southeast","FL","full-year","all_sports","churn","gender",2011,"female",0.61238401001,"NONE",NA
"417","Southeast","FL","full-year","all_sports","churn","gender",2012,"female",0.62616258453,"NONE",NA
"418","Southeast","FL","full-year","all_sports","churn","gender",2013,"female",0.60811622483,"NONE",NA
"419","Southeast","FL","full-year","all_sports","churn","gender",2014,"female",0.61752444436,"NONE",NA
"420","Southeast","FL","full-year","all_sports","churn","gender",2015,"female",0.60504879015,"NONE",NA
"421","Southeast","FL","full-year","all_sports","churn","gender",2017,"female",0.596835112,"NONE",NA
"422","Southeast","FL","full-year","all_sports","churn","gender",2018,"female",0.58454508431,"NONE",NA
"423","Southeast","FL","full-year","all_sports","participants","gender",2010,"female",278149,"NONE",NA
"424","Southeast","FL","full-year","all_sports","participants","gender",2011,"female",321482,"NONE",NA
"425","Southeast","FL","full-year","all_sports","participants","gender",2012,"female",327985,"NONE",NA
"426","Southeast","FL","full-year","all_sports","participants","gender",2013,"female",357649,"NONE",NA
"427","Southeast","FL","full-year","all_sports","participants","gender",2014,"female",373436,"NONE",NA
"428","Southeast","FL","full-year","all_sports","participants","gender",2015,"female",396683,"NONE",NA
"429","Southeast","FL","full-year","all_sports","participants","gender",2016,"female",397676,"NONE",NA
"430","Southeast","FL","full-year","all_sports","participants","gender",2017,"female",390413,"NONE",NA
"431","Southeast","FL","full-year","all_sports","participants","gender",2018,"female",387701,"NONE",NA
"432","Southeast","FL","full-year","all_sports","participants - recruited","gender",2014,"female",150404,"NONE",NA
"433","Southeast","FL","full-year","all_sports","participants - recruited","gender",2015,"female",156979,"NONE",NA
"434","Southeast","FL","full-year","all_sports","participants - recruited","gender",2016,"female",148025,"NONE",NA
"435","Southeast","FL","full-year","all_sports","participants - recruited","gender",2017,"female",139463,"NONE",NA
"436","Southeast","FL","full-year","all_sports","participants - recruited","gender",2018,"female",135009,"NONE",NA
"437","Southeast","FL","full-year","fish","churn","gender",2010,"female",0.62764726352,"NONE",NA
"438","Southeast","FL","full-year","fish","churn","gender",2011,"female",0.61959878517,"NONE",NA
"439","Southeast","FL","full-year","fish","churn","gender",2012,"female",0.63290001514,"NONE",NA
